Index,TCOO,Cooling_Cost,Heating_Cost
69,289267.46,[],"12564.11,14173.38,13847.73,13245.44,14024.52,12462.25,12586.19,14545.59,12692.7,15167.74,14641.26,12283.16,12187.42,14016.81,14401.48,12960.46,13902.71,16061.94,13792.65,14563.72,13285.69,14597.32,14848.48,13224.12,14256.62,14194.9,12571.95,14800.06,14592.51,13174.07"
70,295990.65,[],"13859.68,13989.18,13345.07,14327.91,14653.84,14369.61,14415.27,14589.54,16176.08,14628.21,14082.07,14428.1,14450.07,12803.72,14319.18,15051.03,13258.76,13289.47,13736.01,12640.87,13431.65,14174.07,14081.61,13158.3,13602.54,14224.44,15143.5,13243.55,12585.58,13837.31"
71,288008.2,[],"12514.57,12836.92,13609.78,12922.35,12778.96,12537.3,14866.21,13057.54,15121.55,12826.8,15162.4,12637.95,14341.05,13879.75,15110.64,12094.83,12417.34,14116.47,14053.51,15148.79,12292.59,13529.38,15857.18,13840.96,16334.55,12903.75,15022.13,14048.07,12361.02,14412.1"
72,291789.14,[],"13728.97,15223.81,12841.26,14401.79,15268.45,15078.37,12964.78,13674.58,14603.87,12550.61,15296.4,12443.45,12419.02,12623.16,14918.74,12938.69,12683.43,12209.64,14833.41,13699.37,13863.05,13191.54,13636.59,14650.19,13977.08,14267.71,12092.84,15469.55,14450.85,15560.18"
73,289513.34,[],"12845.21,13732.47,14169.24,14255.59,13901.97,13366.23,14817.49,14234.51,12722.73,13915.49,13549.82,15031.43,13603.77,13815.91,12914.51,13844.34,14798.27,13189.38,12903.97,13045.07,13923.02,13602.34,13355.58,13537.78,12638.33,13992.32,13635.25,15758.11,12859.99,13872.73"
74,295112.89,[],"12522.53,13281.39,13605.66,13169.87,14669.6,14261.44,12879.29,15928.13,15315.82,14609.16,13218.14,14003.24,13446.45,14623.57,13294.93,13941.1,15097.36,14563.15,13740.03,15338.18,14399.78,13986.72,13714.47,13027.04,14486.95,15578.73,15333.47,12344.58,13760.48,13419.63"
75,291914.82,[],"15226.29,14334.75,12975.22,15013.42,15585.11,14696.73,13579.24,13410.12,12707.69,12313.97,14429.71,16325.65,14227.17,13579.39,15162.04,12778.96,15300.99,13306.03,13534.33,13085.29,12469.57,13004.4,13438.8,12486.12,13807.55,13382.81,13132.07,13042.15,12161.56,13445.98"
76,289870.13,[],"13644.74,13476.75,13317.32,13718.37,15153.08,13514.58,15294.61,14525.02,13883.01,12839.38,13702.19,12295.81,13445.91,12380.76,12522.53,13542.94,13679.08,14908.78,14375.09,12449.11,14832.06,15579.86,13359.78,13532.82,14680.85,13179.65,13243.46,12944.36,14112.0,14788.37"
77,291607.81,[],"14571.54,15527.07,14799.5,14286.93,15054.89,13319.29,13290.09,13855.85,13133.61,12968.2,13700.3,12633.63,12353.68,12421.06,12900.47,14221.24,13393.93,15720.5,13368.95,14838.65,13562.68,14798.27,15415.29,12188.34,14860.18,12150.05,13428.06,14016.89,12580.56,14401.39"
78,297187.63,[],"15371.15,14765.72,13565.08,15360.87,14381.86,12664.92,13689.02,13135.74,15275.98,12324.28,14583.08,14349.66,14478.44,14989.71,13229.12,14518.76,14128.97,14314.99,13728.34,12835.78,15239.33,13129.3,13860.7,14747.17,15767.67,12935.59,14784.26,13535.23,13925.5,12887.68"
79,293352.0,[],"14611.72,14277.6,14224.13,14162.14,13831.14,12999.42,12843.15,14709.28,15132.37,13113.27,14244.81,15507.1,13022.93,13409.89,12805.63,12993.5,15352.18,13275.24,15114.56,13329.95,13188.31,12827.99,13137.81,15338.06,14993.97,13530.41,15364.91,14032.43,12683.02,13066.17"
80,294994.0,[],"15607.44,13056.14,14054.57,13963.46,14672.07,14569.71,13194.79,13288.49,12194.74,12937.29,14959.86,14059.05,14431.12,14590.02,14449.71,13247.31,14467.24,14899.02,13930.75,12511.87,14028.61,14734.39,14246.69,12604.44,14311.9,13229.06,15831.5,14317.64,13470.95,14709.28"
81,293572.32,[],"13648.39,12260.11,12529.86,16094.19,13393.73,12921.72,13586.93,14984.87,13810.37,14224.61,14261.44,14925.17,12720.99,13534.75,14467.24,13258.76,14368.69,14131.25,15143.84,13835.16,14838.21,13509.8,13870.55,14170.76,15049.54,13787.41,14408.67,14925.17,13820.6,13421.35"
82,289437.6,[],"13882.84,14897.76,15259.77,12694.66,13731.06,14749.51,13290.08,13641.16,13217.29,12072.92,13409.76,13368.15,13098.41,14471.24,14672.55,13028.88,13665.9,13248.73,14393.32,14836.65,13831.23,13543.16,13009.44,13757.75,14571.54,13174.71,13183.37,13332.08,13368.62,13676.88"
83,289465.01,[],"14018.18,14324.77,13105.6,12227.68,13760.72,13989.64,13466.13,14415.31,14918.41,13195.58,13577.79,13380.28,15573.98,13011.85,14028.78,14929.32,13525.4,12747.9,12184.83,13949.88,14612.79,12898.55,13596.69,13476.5,14937.52,13935.71,12437.73,13582.49,13645.88,14610.76"
84,289925.41,[],"14676.54,13649.29,13720.99,13125.87,12241.18,13806.41,14723.47,14192.52,13787.56,12705.44,13969.15,13363.68,13804.02,15277.07,14870.46,14689.74,13731.47,14501.45,12638.69,12245.28,13249.64,14620.96,13929.46,14872.6,12730.1,12223.61,13218.31,13275.09,14724.46,13786.15"
85,294236.12,[],"13989.3,13300.27,13407.97,14015.97,13384.92,13410.12,14647.88,14010.79,14807.57,14998.13,12645.78,13463.69,13639.91,13165.8,14146.38,12725.72,12974.45,16051.91,14740.83,13478.79,15851.79,14340.11,12880.45,15377.41,12323.86,15146.6,14369.98,14970.61,15058.54,13677.84"
