Index,TCOO,Cooling_Cost,Heating_Cost
57,67521.37,"411.01,491.84,1323.28,696.16,715.74,1130.99,342.2,294.81,406.83,1100.79,931.96,518.43,837.75,1323.83,215.11,770.97,265.23,766.42,878.0,523.48,1501.36,735.33,824.82,662.4,936.06,1192.27,1172.61,659.48,280.66,662.36",[]
58,68436.84,"763.26,938.39,765.57,707.35,548.47,510.98,328.68,764.78,989.74,237.22,1163.52,1105.83,478.29,1007.85,1174.93,1251.52,1314.53,1505.13,192.36,553.59,908.02,199.87,606.94,403.99,1147.29,329.95,1345.38,992.81,689.12,973.63",[]
59,64111.55,"345.95,218.37,107.04,604.9,920.47,1031.09,689.12,227.13,1100.78,191.26,479.5,760.06,975.25,226.69,392.24,477.35,480.57,1100.75,370.63,1136.3,491.0,566.38,590.24,1000.58,276.01,1028.03,277.64,649.76,389.73,287.83",[]
60,66893.75,"1381.68,429.02,778.81,152.84,637.47,541.53,603.13,1019.33,827.6,1108.68,1321.47,449.92,387.48,910.0,566.33,261.88,364.1,983.33,527.26,578.14,1671.09,462.43,312.69,134.03,479.5,731.88,1369.21,383.12,587.85,1299.44",[]
61,65860.08,"295.81,756.27,666.83,504.04,1247.01,1437.34,1007.71,749.83,1334.21,242.01,384.45,1227.6,919.04,638.55,460.63,687.01,736.48,440.85,107.54,253.63,441.88,1227.27,129.5,317.69,251.29,639.15,447.97,314.14,122.28,619.34",[]
62,66604.53,"691.34,993.73,744.4,1268.65,1153.51,890.43,854.38,411.7,661.94,148.14,1739.84,971.51,615.26,652.73,578.06,159.15,435.19,317.02,531.59,943.66,331.16,733.41,358.14,885.29,142.04,1115.0,440.3,424.11,176.27,252.35",[]
63,63397.39,"859.95,1506.06,700.07,95.77,677.42,267.61,831.71,280.04,168.72,292.46,630.82,766.0,533.83,370.35,433.37,163.73,453.97,255.87,203.94,1053.41,605.69,907.89,273.33,335.93,610.31,333.3,343.79,237.22,571.9,850.32",[]
64,67639.87,"352.04,709.76,849.42,240.84,517.0,1359.98,893.66,962.1,1194.94,1070.83,299.25,1310.2,201.74,1178.39,548.96,181.03,1015.46,681.23,868.67,1243.64,286.42,1471.45,1188.65,390.32,1009.25,246.95,609.13,151.37,989.74,205.04",[]
65,65437.13,"492.71,1322.44,297.22,865.02,1074.53,194.14,798.68,399.29,192.94,910.27,417.68,768.24,432.68,577.98,511.37,409.08,1324.69,325.89,260.03,1186.53,547.37,782.74,801.39,1156.99,874.82,269.37,400.02,451.35,531.7,371.37",[]
66,64546.76,"155.4,633.66,101.58,337.07,166.74,1647.2,285.71,992.42,610.79,347.57,355.21,453.01,329.3,277.08,318.84,916.44,1121.19,1221.67,777.86,372.31,448.57,1506.74,133.2,345.42,838.53,1366.87,566.69,1161.09,280.49,643.55",[]
67,67766.9,"526.48,1047.66,199.33,1033.92,158.77,928.54,817.43,475.6,1080.94,880.72,1557.88,1458.42,176.76,1137.26,331.09,1237.52,844.4,462.43,890.21,208.24,1448.14,342.65,890.53,340.64,612.87,1050.85,724.73,904.81,224.63,390.49",[]
68,63718.58,"405.28,274.73,248.83,310.32,796.05,813.96,505.55,340.17,130.54,354.03,117.12,707.37,403.64,303.05,189.79,984.11,887.11,1526.27,1067.28,434.49,1190.04,437.98,864.48,671.28,763.71,219.65,885.35,1187.37,319.73,131.93",[]
69,63745.66,"413.39,1226.92,276.54,1093.87,780.81,225.24,472.86,288.74,123.43,522.86,660.99,790.61,151.8,523.66,528.88,751.34,247.46,1112.04,175.0,827.46,239.16,437.2,1043.06,494.98,573.04,199.72,321.55,356.93,1284.41,353.85",[]
70,67138.52,"252.96,1180.0,302.25,324.95,992.6,871.83,504.13,658.53,936.55,982.8,406.68,936.55,717.69,829.29,620.75,1276.85,471.54,1275.81,617.6,399.75,729.16,669.86,127.76,1260.06,272.3,1193.75,547.65,735.88,1167.48,777.02",[]
71,67012.1,"191.26,1292.25,386.46,585.87,797.46,898.95,591.92,965.33,1112.31,778.42,967.08,871.04,1093.09,229.95,198.08,349.15,809.78,1267.47,848.57,323.06,1511.19,760.06,441.27,570.7,191.68,1076.75,287.75,147.21,605.34,1098.4",[]
72,64717.52,"873.59,566.99,782.91,228.52,111.85,811.47,242.01,1560.2,194.4,319.35,367.92,1021.07,715.99,439.8,104.03,342.79,517.16,554.3,1074.46,1148.03,1419.65,409.48,159.68,613.24,486.5,523.06,777.81,725.31,970.77,211.64",[]
73,65555.97,"1021.07,780.87,274.86,333.22,115.64,941.57,989.18,412.08,179.44,744.55,390.44,885.49,1331.48,1302.44,1041.8,813.52,215.11,426.95,487.52,835.44,211.55,1243.64,205.91,960.29,528.51,326.33,433.37,580.54,481.0,696.02",[]
74,66678.16,"738.38,447.15,564.86,432.47,1278.0,400.94,95.77,1217.29,843.49,242.01,478.51,390.32,1243.68,769.94,1347.2,775.98,888.13,712.24,363.18,856.93,237.77,977.84,1492.63,616.96,1153.28,454.69,237.72,145.94,1124.14,760.88",[]
75,69724.89,"502.22,591.6,1524.04,897.11,949.37,635.34,250.04,1355.08,923.24,399.71,1535.37,770.55,226.73,1587.5,230.85,1521.66,191.68,841.22,1193.07,620.52,523.67,1297.53,584.28,1622.15,627.14,379.48,789.28,1650.74,792.26,707.71",[]
76,66229.36,"250.02,134.03,1062.4,509.31,689.12,1431.34,282.07,1450.07,1171.32,495.45,195.71,1393.81,460.95,1544.12,336.62,617.1,502.42,381.53,488.64,521.16,755.56,319.56,434.47,745.87,594.67,683.01,210.62,873.65,592.03,1027.92",[]
77,66405.19,"518.43,410.84,597.23,1228.48,898.21,1050.15,472.67,225.78,540.55,951.98,757.48,603.44,308.49,1391.23,181.72,423.76,215.77,811.66,636.3,1226.23,792.75,140.79,541.32,652.61,736.3,1298.11,505.89,652.46,1004.27,1150.57",[]
78,66135.47,"674.92,533.62,805.12,918.1,466.71,1237.7,141.8,671.93,432.68,1304.28,178.47,720.35,870.2,906.26,981.12,941.02,1043.37,864.77,127.17,196.35,470.42,318.29,841.16,572.86,367.58,678.98,470.42,218.73,824.88,1123.68",[]
79,65238.15,"357.41,217.3,1052.02,477.2,450.97,1009.7,564.36,226.7,913.11,848.15,841.09,859.88,623.01,255.58,117.89,455.21,523.83,1067.58,429.36,439.82,1033.71,1038.81,345.41,1324.84,915.31,372.69,621.72,243.18,1195.73,391.02",[]
80,68395.32,"452.82,1050.48,987.91,853.03,1151.04,355.82,406.13,708.58,792.89,526.18,1216.42,673.73,981.51,418.24,1135.07,633.82,306.26,1066.34,865.19,1019.4,587.06,1154.86,185.4,143.56,969.9,641.36,1409.15,1576.47,1174.0,403.63",[]
81,66181.73,"1008.3,564.56,335.72,944.74,489.31,1079.03,988.16,1249.07,992.81,873.65,167.34,570.69,139.9,218.53,509.89,1080.29,424.35,553.77,1224.01,975.9,822.5,495.91,226.69,230.77,1332.56,247.52,551.93,169.55,974.25,147.27",[]
