Index,TCOO,Cooling_Cost,Heating_Cost
54,302138.79,[],"13002.66,12424.86,13909.89,15439.82,13592.43,15203.51,14026.13,14813.64,14763.52,14957.41,15921.91,12995.12,14874.63,14528.91,15200.05,17097.14,12417.1,14583.08,15317.84,14345.91,13783.22,14792.73,14451.26,13653.63,15560.62,14922.23,14248.04,13692.14,13166.05,13918.33"
55,306820.34,[],"14440.28,14049.39,15540.81,13770.43,12913.89,14706.64,15864.43,12486.66,14665.53,15625.88,15993.0,15079.31,14483.91,14539.4,14751.7,14604.82,16672.54,14749.71,14055.34,14089.23,13388.52,15383.73,13404.68,13171.81,15236.62,15015.65,14312.14,15364.22,15009.27,15246.91"
56,307990.58,[],"14589.76,15591.37,13853.81,15003.63,14761.98,16896.0,14519.82,14442.49,14250.18,14903.45,14131.89,13706.38,15627.71,14120.53,15166.94,14899.03,14620.89,14233.21,13462.3,13943.85,13878.9,13970.09,13845.85,14168.74,12522.13,16220.01,15883.52,16383.31,15488.43,13849.44"
57,306643.54,[],"14445.64,12496.08,15231.21,15548.15,15523.28,16674.48,16305.28,15063.03,14759.73,13644.29,15359.1,14262.34,14689.2,12970.7,15598.69,13426.73,14731.12,14306.36,14447.7,13942.81,12728.9,13627.37,15111.45,15978.58,14065.67,13541.43,13418.38,15991.28,13007.84,14662.92"
58,302874.59,[],"13286.09,14121.51,13438.34,16889.67,13849.0,15852.48,13837.45,13333.84,12820.2,15314.59,12715.27,16124.34,15618.96,13021.69,15787.82,14823.54,14035.16,13522.69,16186.31,13640.08,16205.08,14772.86,13217.45,14304.1,15384.03,13484.87,13432.6,14750.59,14607.42,13946.0"
59,307274.67,[],"16561.96,12934.67,13958.36,15366.57,14944.67,13246.31,16542.06,12737.4,16343.74,15468.03,15148.46,13900.41,15885.78,15625.88,15003.76,14984.9,13877.46,12702.91,16281.39,14289.14,13005.31,13390.33,14565.64,13084.45,16742.81,12809.7,14152.07,15343.77,14360.89,13438.26"
60,299861.78,[],"13006.59,14340.59,14401.01,12549.88,13439.15,14261.93,13868.42,14815.88,13712.04,16303.33,12445.08,12856.28,14823.54,15657.04,15432.75,16660.52,14729.5,12997.15,12916.0,14181.15,14951.08,14722.75,13702.31,14600.96,14171.27,14594.19,17479.65,15972.26,13111.84,13125.43"
61,304360.49,[],"14784.93,15776.9,12596.06,14139.18,13520.68,15778.81,12722.16,14828.95,15210.56,13355.71,16346.87,15677.8,15254.76,13561.95,15780.55,16277.39,14434.75,14778.58,13401.26,14430.76,14423.12,13045.61,14306.31,12689.27,13614.68,14662.4,15325.17,15202.25,13795.46,13667.05"
62,305180.44,[],"14192.89,14558.32,13515.55,15400.31,15685.5,14011.24,13758.96,12423.48,15311.06,14190.47,16191.0,14324.65,13444.09,12893.13,13822.78,16248.2,13947.74,15941.05,15717.2,14250.93,15765.78,14952.67,16103.33,16159.98,15230.02,12719.28,15220.28,13012.54,13840.42,12963.75"
63,299705.31,[],"15424.64,14257.16,13692.02,14516.26,14178.58,14174.91,13433.56,12712.74,13774.73,15864.92,15292.93,13381.74,13972.58,13031.28,12997.22,14318.96,15278.29,13279.93,14912.48,16069.86,15036.68,14272.28,15742.21,13043.99,15022.12,14066.0,14983.77,14983.34,13149.91,12487.18"
64,302404.44,[],"13508.0,14289.36,14222.01,13453.2,13854.22,14971.92,15170.49,14037.98,13211.56,13877.76,14624.13,15435.66,14508.15,14077.23,15007.49,16459.76,13341.7,12478.1,13505.16,13979.54,14964.75,15754.22,15059.1,14843.53,14731.32,13572.46,15371.22,16215.4,14568.6,14230.21"
