Index,TCOO,Cooling_Cost,Heating_Cost
46,300300.61,[],"13282.96,14922.02,14379.1,14076.41,14096.19,15247.37,15639.78,14275.84,17069.84,15358.97,15215.91,15182.47,14026.35,15481.39,16219.65,13174.43,16183.93,14277.61,15121.22,14808.83,14504.64,16805.78,17209.48,13904.92,13484.21,14065.69,15107.25,15484.05,12986.37,15248.43"
47,305222.66,[],"16256.95,14092.57,14358.13,15027.73,15807.81,15312.02,16227.22,16362.97,15599.6,14356.38,15654.51,15013.32,13477.62,15614.74,16929.31,13293.37,15445.0,15237.35,17614.78,14842.2,15201.43,13553.04,13819.13,14998.81,15859.71,14371.3,15761.36,13210.07,14605.01,13558.17"
48,297988.84,[],"13953.53,13271.36,15238.0,14811.41,15726.37,13969.52,13674.14,15402.57,15992.03,14347.07,16833.08,13438.86,15178.4,15142.27,15442.2,13867.62,14784.88,15854.4,14090.72,14358.36,16018.98,16030.68,14320.3,15110.77,14833.03,13796.53,13563.52,14079.61,15541.6,14418.85"
49,306423.04,[],"14261.16,16651.19,16501.07,14336.84,17972.22,15211.65,15447.85,15236.68,14193.75,15627.15,14203.1,15434.39,13877.15,16105.91,15856.73,14275.84,14599.76,16412.03,14455.07,15996.56,14694.17,14342.07,14302.09,16888.6,14908.03,14634.16,14765.39,14353.65,13310.68,13435.73"
50,301515.33,[],"15752.44,14728.5,14673.58,14097.34,15348.14,13363.71,13537.3,15000.55,13908.07,14123.47,16184.64,15208.67,14972.07,15588.24,15008.26,13262.22,15187.58,14026.35,14461.26,14568.81,16688.61,16500.83,15675.55,15851.7,16817.75,16988.22,15213.1,14501.49,15437.67,13797.79"
51,301435.01,[],"13607.11,15619.28,14203.59,15841.67,13688.66,14169.04,14709.31,14772.95,14500.54,16473.07,15002.19,15146.77,18014.15,15725.27,14331.79,13419.62,16082.88,14045.42,15809.67,16164.6,14240.11,15419.33,14185.0,14326.95,15128.89,14391.91,14293.58,15081.5,13601.77,16295.61"
52,306982.34,[],"16816.51,15917.23,15317.39,14511.33,14414.76,14105.12,13631.35,16426.74,15061.68,17510.12,13280.04,16640.0,16020.25,13933.28,15093.34,16218.4,14843.6,14531.49,15753.93,15849.75,14147.47,13677.89,15689.69,17036.93,12950.27,16612.04,14276.38,15599.1,15350.41,13961.75"
53,309340.51,[],"16845.87,16193.95,14481.65,13902.15,14794.27,15366.19,16678.21,14856.23,14962.99,14787.6,14639.85,16472.37,15423.69,12974.92,15621.36,15450.04,13873.36,14508.48,15032.92,16928.52,17205.36,14905.83,16030.9,15924.68,15250.42,15458.62,14784.88,13877.15,16069.04,17021.56"
54,298680.8,[],"13113.32,13350.48,15002.95,14361.9,14703.76,14194.59,15648.66,16799.99,14102.86,15902.51,16120.87,16103.95,14735.27,15394.7,16432.99,15342.18,13753.18,14094.39,14049.02,13361.87,14104.13,15061.03,13659.15,15183.63,15614.24,14134.77,14307.26,15419.1,16304.49,13987.67"
55,316530.3,[],"16076.08,16552.56,17441.72,16651.7,15885.22,13908.07,15349.6,17127.51,16011.36,14250.36,15115.75,15350.39,14823.84,15418.29,17242.34,13623.24,15142.27,16437.83,14436.3,15904.45,14542.01,16901.55,15309.82,13859.8,14519.19,16469.16,16698.64,15864.93,16684.77,15570.79"
