Index,Final NPV,Cooling_Savings,Heating_Savings
52,53.97,[],"622.27,570.45,576.06,592.1,562.01,530.83,574.37,668.83,522.25,663.42,570.02,681.51,575.5,624.74,732.79,701.0,624.83,531.22,652.54,642.21,586.86,630.76,658.12,555.6,612.86,549.63,565.48,567.67,637.25,590.73"
53,281.01,[],"610.36,554.01,612.37,678.63,660.43,675.03,538.67,623.6,682.9,651.26,566.59,585.63,545.15,689.37,704.95,599.3,583.28,601.0,583.58,674.18,561.47,578.98,654.4,561.1,588.23,548.29,613.89,641.16,559.54,708.1"
54,62.41,[],"554.69,687.34,580.06,612.59,564.95,675.34,626.38,635.39,643.27,602.48,552.22,580.18,521.26,624.64,549.01,667.36,568.03,632.06,552.52,562.66,538.61,637.96,618.9,640.87,624.24,576.22,670.8,594.01,645.6,617.05"
55,104.64,[],"620.31,528.14,557.24,663.63,554.13,569.62,682.69,574.52,521.19,649.92,566.7,653.42,605.75,667.11,640.65,572.68,550.4,557.01,648.74,604.11,587.17,560.63,664.76,555.99,693.31,587.64,667.41,682.43,678.87,700.09"
56,133.38,[],"570.81,597.89,570.81,628.83,614.72,555.37,611.66,653.58,537.05,652.31,571.28,602.64,582.88,656.13,616.52,591.44,618.96,765.89,568.9,700.58,536.91,729.68,566.56,654.84,648.05,561.93,613.17,583.69,599.62,533.44"
57,344.54,[],"556.26,672.32,689.79,600.85,625.27,579.3,584.97,634.78,710.64,605.47,652.35,621.88,543.47,546.05,637.39,661.56,633.36,664.64,627.81,637.48,643.97,556.7,571.3,752.65,646.85,546.43,562.76,568.03,583.73,589.2"
58,488.96,[],"654.4,654.96,588.55,692.1,769.58,645.59,584.81,687.46,646.01,623.26,600.27,610.23,542.36,622.71,710.64,580.02,525.48,591.73,658.99,524.87,598.74,537.07,545.64,647.07,646.62,750.8,535.52,688.73,575.8,608.02"
59,-21.14,[],"536.62,699.15,633.35,578.4,679.82,594.35,649.74,547.46,544.48,640.99,645.2,524.86,578.91,631.42,611.34,521.0,608.84,617.79,608.3,571.91,539.31,544.56,636.38,599.55,612.0,584.38,655.18,609.68,623.33,545.47"
60,109.04,[],"629.9,618.27,661.42,683.99,521.5,614.52,598.12,617.65,592.95,553.96,661.17,521.53,705.52,553.58,535.96,576.56,605.67,572.28,692.64,584.14,606.28,636.46,558.84,532.47,750.13,576.08,665.71,589.32,534.78,637.53"
61,-78.81,[],"564.38,541.74,622.71,546.7,673.23,643.46,539.1,778.72,665.49,563.57,583.08,576.22,624.37,533.79,550.73,590.4,552.97,618.47,668.26,550.94,555.92,619.59,672.75,605.44,561.13,569.58,553.89,522.99,628.76,623.15"
62,311.32,[],"614.88,670.02,632.88,540.2,625.47,669.16,709.92,626.76,572.83,540.11,655.43,566.43,653.01,647.27,700.69,562.48,643.13,619.52,564.83,622.22,587.34,625.73,580.92,530.07,544.58,633.86,669.32,683.69,554.51,601.27"
63,170.84,[],"578.43,638.77,629.76,659.47,662.08,649.53,620.34,550.11,522.54,539.8,701.17,642.86,645.73,560.24,536.06,536.5,578.2,629.19,571.24,521.29,622.37,571.91,689.82,684.05,642.02,671.36,614.84,593.64,529.8,733.87"
64,210.01,[],"574.85,680.81,733.04,681.28,592.06,588.1,598.07,566.17,571.15,579.84,627.54,560.31,706.93,639.5,581.83,567.67,538.03,521.12,731.13,558.65,665.05,721.61,578.41,551.38,537.05,597.48,645.32,579.23,633.36,578.56"
65,87.95,[],"729.83,559.09,559.35,600.04,603.66,539.8,563.9,662.21,625.33,599.07,664.76,639.97,599.55,611.92,670.02,563.28,562.5,570.35,564.46,639.5,640.37,618.92,610.51,555.46,578.22,633.34,551.11,619.23,577.26,641.16"
66,22.71,[],"635.28,591.16,743.15,605.61,651.49,526.31,597.39,580.94,549.6,673.41,534.64,606.71,557.72,611.32,575.93,641.93,577.26,696.6,624.29,525.25,575.14,587.34,562.75,633.16,563.38,530.47,580.98,682.78,610.84,581.06"
67,278.88,[],"585.42,618.4,642.04,617.6,581.63,691.33,592.82,562.72,645.78,578.9,669.41,559.43,568.99,550.11,640.47,613.72,618.36,659.86,636.2,524.37,545.6,599.66,631.58,719.07,590.87,729.22,643.81,637.38,575.36,723.99"
68,166.02,[],"560.59,525.22,608.08,579.74,676.33,619.86,601.29,567.32,551.0,636.38,710.86,662.71,638.77,576.74,666.37,684.06,522.49,606.45,662.92,593.75,610.4,574.07,604.82,634.8,647.2,640.59,603.75,631.12,533.44,623.6"
69,45.26,[],"542.26,521.72,540.99,617.97,567.3,676.06,625.67,526.71,622.9,570.45,709.92,569.06,598.61,540.31,704.85,758.04,543.68,560.03,668.22,657.4,660.95,590.67,605.9,590.14,655.02,651.02,592.1,633.16,582.43,546.45"
70,119.31,[],"609.41,618.61,660.74,531.12,539.73,699.2,620.76,623.46,598.74,613.57,559.17,712.28,634.88,535.42,593.27,626.21,576.99,555.06,594.53,649.92,563.05,574.84,557.14,567.8,674.08,687.27,602.75,540.11,664.96,649.88"
71,-48.7,[],"701.0,585.04,532.51,593.32,592.48,581.47,539.52,601.29,620.2,574.28,554.89,750.8,577.33,629.47,589.16,630.98,565.54,624.24,536.49,587.14,564.86,560.18,540.2,611.31,678.48,639.63,618.4,605.75,685.19,522.6"
72,326.58,[],"639.04,574.04,615.89,606.96,643.95,598.88,608.81,697.27,609.93,623.14,640.9,536.03,632.68,536.65,687.19,657.41,573.0,556.23,618.92,773.12,531.39,542.78,553.91,685.42,706.01,625.18,577.37,553.44,653.92,709.34"
73,139.33,[],"545.65,589.75,551.33,658.59,617.38,635.28,711.65,629.67,584.84,635.23,532.68,581.63,606.41,522.37,668.73,616.11,667.27,617.95,731.88,544.05,598.16,640.39,679.66,630.27,586.36,582.14,613.18,600.47,543.81,524.02"
74,336.25,[],"703.74,598.95,655.69,616.15,715.61,579.22,689.77,666.97,597.25,553.63,610.18,603.3,583.52,523.8,608.27,590.29,537.8,670.88,554.53,605.37,642.45,659.78,553.53,661.18,579.66,646.75,644.75,558.57,625.94,628.52"
75,262.97,[],"639.82,720.26,568.62,658.86,592.86,553.26,611.2,749.67,645.79,621.06,562.35,553.43,566.89,543.58,547.2,579.22,575.33,667.34,665.77,577.89,699.85,612.01,569.15,581.7,541.21,667.88,586.64,581.8,669.97,709.41"
76,276.39,[],"708.77,627.64,614.59,631.52,599.64,722.47,640.56,638.2,607.23,681.5,590.4,577.44,537.99,658.51,617.94,578.6,653.59,648.99,534.78,632.48,530.25,562.54,610.58,547.09,537.93,714.39,565.82,553.89,591.62,549.39"
77,-335.77,[],"554.44,547.76,524.51,547.33,602.75,648.39,629.53,673.08,543.45,554.03,569.87,573.71,699.77,578.03,552.15,654.21,592.85,639.63,529.58,644.52,546.82,610.21,532.07,543.42,541.25,571.28,569.22,641.93,572.26,567.56"
78,-154.66,[],"531.45,608.91,605.79,559.69,572.65,679.75,579.48,538.06,625.64,579.91,569.68,557.12,638.33,541.08,581.63,636.27,604.89,616.41,624.92,537.05,609.33,597.42,709.12,673.84,523.8,554.45,625.47,570.47,596.77,646.49"
79,196.42,[],"526.57,630.32,596.39,599.24,626.19,710.04,611.47,661.53,540.04,591.62,662.46,541.74,579.22,631.31,617.99,586.69,701.2,553.33,602.05,639.16,677.94,665.87,618.52,575.85,533.65,594.01,571.03,614.52,617.01,702.49"
80,421.03,[],"530.34,582.27,655.11,658.48,724.29,614.47,631.36,738.02,698.33,649.96,574.15,574.85,568.78,635.83,631.52,587.15,611.84,608.21,576.85,702.28,544.32,533.79,662.3,682.07,569.8,689.46,558.84,593.75,654.84,575.67"
81,399.02,[],"597.92,620.31,616.39,646.62,597.47,648.82,640.39,560.64,672.37,560.63,586.31,565.27,641.26,670.9,692.4,759.32,578.9,613.18,524.55,635.89,658.63,635.77,620.85,635.79,644.39,641.8,578.8,570.28,604.62,632.93"
82,40.59,[],"664.95,607.43,537.84,613.44,605.9,633.41,592.2,625.5,621.33,615.88,600.48,631.9,577.68,586.38,554.03,575.4,800.74,560.87,555.51,553.61,735.01,549.63,549.49,646.52,552.22,563.11,543.84,548.89,555.56,689.46"
83,420.5,[],"565.99,528.25,554.99,665.26,649.74,665.54,576.23,559.84,709.1,624.51,679.95,671.2,603.15,638.36,637.61,639.63,577.13,588.97,678.63,556.71,562.51,709.41,665.39,729.4,669.99,547.49,644.82,601.27,709.43,563.02"
84,87.32,[],"550.23,612.34,604.41,674.41,677.77,524.5,593.86,546.66,537.15,687.37,605.21,749.67,581.87,663.74,661.42,568.62,557.11,559.42,546.36,586.28,715.61,651.02,616.79,726.33,520.67,539.15,540.87,614.28,591.52,536.39"
85,80.37,[],"579.33,659.81,603.43,544.71,622.19,604.85,560.16,625.64,563.42,540.44,561.94,722.57,709.34,611.76,614.22,584.78,537.32,575.17,717.51,615.39,661.18,529.82,585.3,562.5,616.16,642.0,560.04,563.42,619.27,720.72"
86,563.53,[],"672.6,591.32,608.27,587.4,643.57,586.82,625.33,636.46,695.69,604.89,594.89,704.69,634.76,599.58,719.56,525.56,723.31,559.1,560.66,571.08,679.28,647.81,584.65,680.0,641.83,744.6,671.79,597.39,623.38,620.64"
87,441.08,[],"684.61,676.13,702.85,572.26,559.43,672.76,673.24,552.57,547.95,605.66,530.13,692.47,685.23,666.34,646.46,574.24,607.88,601.0,745.81,587.67,630.57,535.57,704.76,530.95,537.05,568.26,577.35,630.76,675.71,658.48"
88,-95.54,[],"528.2,546.31,608.21,578.19,606.01,633.16,525.32,667.3,646.26,563.5,619.74,603.7,545.36,600.11,632.57,628.86,567.76,636.72,552.3,648.72,639.15,697.54,673.25,583.25,552.37,526.35,541.22,641.85,561.97,603.78"
89,253.0,[],"659.8,589.28,714.2,597.58,567.11,669.7,617.84,600.09,578.4,639.82,646.85,549.21,568.91,625.79,585.86,538.98,724.06,582.23,598.26,544.52,583.4,579.25,709.1,691.16,692.36,636.62,658.47,542.71,530.25,552.57"
90,-428.2,[],"617.37,525.4,520.19,627.63,529.36,552.05,567.54,714.0,557.05,551.33,557.04,700.31,539.94,557.24,550.51,537.46,632.01,575.95,617.31,570.97,538.76,638.21,546.72,599.51,558.66,562.42,574.89,611.49,613.77,619.56"
91,295.33,[],"648.0,592.05,627.92,564.13,647.43,724.38,531.17,618.47,525.48,569.45,555.42,671.79,564.12,650.77,536.06,564.58,562.86,715.53,705.35,541.4,664.9,663.57,666.97,679.54,578.92,569.61,694.05,704.46,649.98,606.25"
92,288.09,[],"738.23,587.17,655.25,695.47,603.51,644.03,696.69,529.48,539.8,594.35,593.64,548.93,711.65,609.11,673.08,639.15,544.14,543.84,625.64,623.1,574.22,554.56,567.73,556.23,588.53,690.88,642.77,624.89,590.84,562.43"
93,640.86,[],"781.07,588.97,617.16,647.21,729.81,617.72,645.28,758.79,571.25,683.91,697.98,526.97,704.19,577.25,621.43,595.53,544.59,585.79,607.02,574.37,591.82,632.53,629.64,574.37,682.3,594.15,625.31,536.24,646.31,639.97"
94,197.12,[],"637.39,538.03,596.55,609.96,596.0,678.63,693.84,674.77,537.12,521.28,553.66,596.11,591.16,545.14,545.15,735.41,622.68,663.45,618.22,652.32,581.24,626.72,627.54,618.74,529.57,664.61,703.27,577.83,573.09,704.19"
95,226.09,[],"602.09,667.44,585.04,595.34,565.48,610.21,557.91,656.74,641.63,626.43,559.53,596.57,631.11,730.97,618.45,692.78,572.32,613.17,632.97,640.42,615.44,624.83,638.61,529.51,600.07,628.23,559.36,569.4,646.26,555.06"
96,308.8,[],"621.06,651.49,558.47,727.34,553.29,551.7,627.37,642.69,595.71,656.03,668.64,601.61,708.57,648.99,653.66,575.38,590.16,567.91,613.18,557.77,545.02,630.17,593.18,639.17,649.39,546.06,591.22,659.4,635.79,611.37"
97,127.45,[],"533.79,600.37,564.29,587.71,527.0,653.77,756.94,530.17,611.92,570.17,596.3,662.74,562.93,724.71,674.67,545.74,525.16,622.02,596.93,643.31,558.84,610.17,603.36,675.3,585.31,693.26,710.43,625.79,613.34,595.87"
98,173.36,[],"624.38,550.11,628.2,562.38,619.23,647.71,692.78,640.65,596.61,601.28,541.74,739.3,612.6,585.43,606.54,598.26,640.99,531.98,615.75,550.36,592.4,616.44,666.39,653.4,592.09,535.96,607.83,601.7,611.25,621.17"
99,-207.6,[],"560.85,575.84,559.24,596.85,521.62,532.47,538.38,622.35,617.49,609.22,593.44,558.33,639.24,603.0,540.32,594.77,545.47,735.1,762.15,542.39,615.79,539.8,587.27,549.6,691.01,574.84,630.07,553.58,691.29,604.41"
100,338.59,[],"564.63,598.69,637.25,666.37,624.19,640.9,610.98,623.48,620.06,664.87,653.89,594.0,635.42,655.07,670.37,591.6,626.35,612.77,689.25,591.29,574.0,563.33,585.25,639.33,537.23,580.69,605.75,637.28,580.02,614.4"
101,230.53,[],"616.17,627.9,698.36,585.75,570.83,597.22,559.36,610.11,625.45,590.9,696.35,583.4,523.21,588.94,681.68,553.91,586.8,564.26,647.1,737.23,529.04,549.5,687.74,637.68,554.55,697.16,695.99,611.32,622.0,611.83"
102,313.5,[],"550.85,739.19,534.35,580.23,651.57,726.77,593.57,604.59,529.27,592.95,673.0,607.19,558.02,574.31,631.9,624.28,621.4,567.91,763.01,719.51,613.42,608.33,619.96,574.62,585.64,544.53,733.87,688.11,532.38,592.85"
103,176.92,[],"551.34,736.54,565.46,534.48,644.11,632.99,647.26,612.59,528.41,604.44,601.91,611.81,639.59,555.78,571.32,603.24,583.06,703.74,625.78,575.1,565.22,629.29,709.77,641.05,662.74,665.76,571.52,584.26,575.68,619.57"
104,329.77,[],"611.85,630.76,669.85,638.66,625.27,632.05,552.18,639.57,599.08,658.34,628.92,689.5,668.08,630.53,673.23,628.41,615.63,553.0,561.36,539.87,603.25,606.83,566.33,534.12,604.05,575.82,664.71,589.31,653.01,596.57"
105,239.74,[],"611.43,554.62,538.76,634.75,642.04,642.1,537.07,707.06,734.37,676.14,578.54,567.87,698.6,618.01,625.65,555.33,529.82,670.68,544.6,634.11,639.57,593.77,526.35,602.56,674.76,673.84,606.85,636.64,526.59,612.4"
