Index,Final NPV,Cooling_Savings,Heating_Savings
78,10385.73,[],"1232.2,1115.82,1167.08,1222.28,1128.68,1152.15,1082.88,1221.36,967.45,1103.74,1089.22,1193.63,1223.84,862.08,1218.19,1180.46,981.6,1015.74,1037.08,1040.7,1181.66,1248.1,1037.47,1046.81,1065.82,1079.5,1152.03,1285.19,1005.8,932.77"
79,8983.96,[],"1228.17,983.09,967.4,1188.44,1164.28,973.04,1014.63,933.01,1057.41,1146.59,1218.55,951.03,909.1,883.43,1152.59,949.06,1242.21,962.64,931.24,1077.42,1031.33,1095.9,992.52,1081.64,1041.06,1010.19,987.26,895.51,1081.69,1130.32"
80,9047.89,[],"1020.87,1111.5,946.46,1048.26,1140.81,1031.83,964.34,1039.36,974.44,959.61,937.93,1066.21,852.07,1234.13,900.26,935.79,1036.15,1138.93,1086.38,1075.95,1175.45,1262.96,914.24,1265.11,1264.5,1117.16,1218.55,1035.14,1127.49,870.91"
81,9372.58,[],"1114.87,983.7,1224.78,1128.36,876.28,1153.58,1116.92,1002.87,1215.15,1069.56,1034.18,1036.63,994.53,958.04,1126.68,942.73,899.83,1235.3,1184.26,1176.69,1257.87,995.77,922.26,1003.01,1069.42,944.14,889.53,1104.64,937.03,1299.46"
82,9731.52,[],"937.93,1184.54,1208.71,1233.57,1142.22,1174.71,996.77,1153.66,901.38,1163.58,862.06,1072.91,1124.38,1128.95,1001.46,997.21,1090.99,1001.88,1036.62,1199.68,1154.57,1213.91,941.9,1025.6,1035.33,1107.71,1073.42,1061.41,1035.79,1169.25"
83,9085.2,[],"1043.57,1153.13,864.42,1116.61,1009.01,1186.48,1122.04,1173.07,992.48,1033.32,1008.84,997.68,1010.16,1037.47,1131.18,1161.42,980.85,957.73,1025.1,1093.62,1105.71,1072.98,884.56,1019.89,1135.1,898.95,935.26,1046.0,1040.56,1262.72"
84,9752.94,[],"976.91,1025.17,1195.65,1171.53,1070.84,1106.33,1049.05,1055.4,858.67,1107.38,1177.98,1154.95,1041.13,1181.05,1140.32,917.85,954.97,963.79,1074.89,963.63,1067.59,1160.53,1205.54,1151.42,976.84,1374.09,1108.46,1080.85,1229.5,1208.37"
85,9834.11,[],"1243.14,1161.31,888.58,1120.09,1004.92,1042.67,946.81,1224.93,1056.28,1085.05,848.14,1191.9,1161.29,1206.53,1268.17,1193.75,999.1,1274.03,1134.3,1268.83,948.73,863.66,1304.53,956.67,877.18,981.9,1089.07,1085.05,1149.95,1028.4"
86,10023.34,[],"1078.97,1218.44,890.28,1049.88,1049.87,1246.43,1091.77,1211.35,1297.86,953.08,1011.91,1014.0,1217.22,950.67,1164.6,1157.03,1163.37,1089.04,1171.68,1106.48,1108.98,1001.05,1209.14,1087.28,1065.85,1059.86,1021.79,1050.31,915.66,1261.84"
87,9264.85,[],"846.67,965.28,869.76,928.62,1215.13,1068.16,1113.08,1030.92,893.4,1280.09,1001.73,1067.35,1230.32,1297.67,909.16,1091.18,1147.66,1125.05,1173.43,1021.59,1111.08,971.25,1007.98,999.36,1173.21,1026.3,1287.97,1103.96,967.21,1219.3"
