Index,TCOO,Cooling_Cost,Heating_Cost
85,24945.92,"1107.0,1303.07,1407.5,489.2,994.28,752.74,1248.26,690.72,163.21,1098.17,229.4,1105.01,469.98,401.29,948.35,680.59,374.11,343.41,829.52,987.79,197.57,412.45,662.68,478.23,878.81,552.21,712.82,601.93,296.79,858.45",[]
86,25590.92,"1473.95,1500.36,410.31,1067.12,744.2,203.85,844.52,1002.45,1191.41,1052.08,302.54,212.91,114.64,957.1,523.58,1291.86,104.02,665.94,194.83,868.61,792.57,809.2,1223.96,550.75,556.01,1583.94,1220.2,419.92,705.22,214.16",[]
87,24476.29,"851.92,99.71,760.43,780.63,1464.72,778.56,764.52,800.13,985.35,733.69,580.39,847.48,215.25,328.45,352.16,594.03,1292.99,357.57,669.28,518.56,1324.19,1314.73,274.2,940.12,385.57,1047.48,1013.08,302.89,133.77,1139.53",[]
88,24554.25,"1035.14,998.25,156.5,567.23,753.06,403.04,1137.18,1231.24,471.24,975.13,995.68,608.71,1293.24,220.11,589.66,662.85,840.4,1198.01,516.67,343.22,1043.37,916.05,423.36,279.66,586.78,96.57,883.87,571.91,608.12,1039.99",[]
89,20986.4,"591.94,200.6,426.48,383.23,264.94,451.94,155.63,692.72,933.96,1100.44,588.61,588.0,348.07,872.16,359.56,374.08,367.18,167.24,742.01,363.76,657.51,552.76,809.14,1257.88,1172.2,306.3,600.44,265.82,643.6,992.74",[]
90,24716.73,"727.19,613.74,688.14,758.3,1077.42,771.54,165.37,1055.84,475.43,458.74,952.27,610.14,943.13,1038.01,494.45,1336.49,133.77,864.49,1147.62,716.08,1412.25,908.91,786.03,554.49,697.86,667.03,420.14,932.56,258.79,260.66",[]
91,22891.15,"270.33,349.18,529.71,1380.72,107.57,1084.68,265.88,493.54,537.79,200.24,359.51,160.81,1399.27,857.22,515.39,1376.8,451.72,910.29,745.52,322.06,394.95,937.41,1091.34,509.81,395.62,426.24,985.29,925.17,1363.76,917.65",[]
92,25586.44,"1063.06,505.95,476.35,483.12,384.08,869.58,1526.76,621.92,1638.33,125.56,765.38,647.08,926.77,1043.37,1304.13,598.49,677.21,727.56,953.91,347.58,1538.11,1222.9,907.17,214.66,155.5,699.47,463.77,1507.26,246.75,605.37",[]
93,21586.62,"415.14,921.27,469.3,182.8,233.02,502.68,379.14,1060.15,948.02,555.17,295.44,693.27,257.44,848.99,149.65,423.12,134.83,758.51,1133.8,679.84,826.62,396.81,589.89,590.57,532.86,627.34,1380.11,1003.82,608.28,419.76",[]
94,22244.01,"455.68,134.83,248.88,852.08,828.67,194.16,520.28,937.1,192.3,557.51,758.31,454.0,877.3,884.31,921.39,517.58,151.17,568.89,547.79,841.28,473.89,291.81,1754.34,1010.09,732.73,1387.05,239.93,514.36,680.36,732.02",[]
