Index,TCOO,Cooling_Cost,Heating_Cost
56,30081.73,"589.26,728.45,541.18,411.35,556.12,583.44,589.54,734.83,393.93,119.68,338.23,222.45,506.65,437.22,308.47,606.05,321.34,341.4,527.06,241.74,491.23,341.5,1104.46,510.48,1228.44,709.3,572.77,433.0,291.08,896.88",[]
57,34501.25,"535.92,333.67,511.53,376.33,320.19,985.79,1039.89,403.68,744.42,348.91,498.94,347.14,1354.41,1031.53,812.71,1030.91,557.46,1278.99,364.57,492.18,1498.9,1412.59,592.91,635.03,561.59,1500.04,1771.13,576.13,397.32,886.6",[]
58,32383.66,"244.79,523.24,1146.56,83.29,574.76,291.33,336.85,473.12,630.62,760.32,872.48,138.0,207.79,1309.95,622.09,206.67,486.27,379.99,703.38,1305.27,737.88,982.68,1180.64,1500.04,184.36,1089.01,1218.51,262.34,1115.95,367.99",[]
59,34511.14,"990.46,840.5,1180.62,384.72,758.05,707.83,424.76,963.69,1269.36,838.01,959.65,1331.14,1000.27,245.11,307.92,359.21,876.62,1166.94,286.18,796.95,292.77,150.97,506.95,969.88,288.0,205.13,806.85,161.04,1196.52,984.13",[]
60,33994.98,"1080.74,1239.14,794.75,696.94,578.05,605.24,540.94,97.45,1050.33,712.29,783.19,821.12,966.9,1085.0,599.65,561.09,388.68,453.45,662.09,746.34,1029.25,1174.29,123.64,279.47,162.47,754.14,459.69,839.01,431.79,897.85",[]
61,31707.92,"354.03,444.1,729.8,360.31,366.46,853.41,632.64,889.31,608.04,288.23,494.95,767.46,427.47,229.33,953.82,826.74,265.22,814.85,1095.08,909.21,317.02,383.52,489.58,1019.15,983.41,131.28,646.78,351.48,1253.01,308.68",[]
62,31056.18,"933.02,363.93,849.62,573.51,156.7,179.89,394.86,417.95,623.37,920.73,390.11,1049.63,286.27,304.78,1148.49,271.03,406.37,271.61,941.98,839.01,454.17,436.58,791.86,881.6,824.08,130.14,166.02,146.15,522.05,1330.67",[]
63,33759.66,"477.26,121.52,821.64,841.69,883.67,450.7,237.53,613.28,1121.31,392.59,522.71,876.42,575.68,309.47,1424.93,763.27,569.78,737.99,511.14,1218.51,84.94,1457.63,658.35,535.92,902.8,1285.9,222.83,1373.03,1357.97,436.46",[]
64,31076.17,"1045.14,557.3,470.44,492.74,528.74,461.43,340.87,1068.66,123.64,462.65,344.2,453.88,1358.15,288.32,500.29,412.09,195.81,1445.04,752.14,610.73,375.81,775.89,547.3,105.09,323.29,537.06,456.98,587.89,225.33,846.77",[]
65,33474.74,"448.58,895.16,1277.58,729.8,512.1,887.6,337.85,608.75,277.75,1210.3,985.94,132.75,167.81,691.73,1017.88,462.92,398.35,887.53,589.34,985.94,858.9,560.92,445.8,631.39,1503.22,357.11,997.62,442.54,567.29,507.6",[]
66,34502.7,"1389.6,185.81,1406.23,906.44,445.75,813.52,1337.67,395.5,265.37,528.29,1481.07,643.62,792.81,905.91,683.02,502.27,871.4,550.54,87.98,556.63,159.82,661.52,241.11,574.44,863.22,726.45,857.2,300.34,1611.19,712.44",[]
67,34474.81,"1499.86,476.35,477.4,700.45,443.15,936.54,460.21,1079.78,549.2,548.59,1029.43,860.09,1245.81,233.13,930.68,1535.59,705.18,232.33,583.92,887.31,489.19,357.81,406.67,486.12,538.0,1567.18,605.74,845.64,552.84,287.18",[]
68,32565.02,"223.73,450.08,1036.66,713.69,562.05,1031.53,741.7,196.3,1014.83,1258.4,1196.52,727.02,293.61,429.07,207.59,624.19,560.75,186.39,606.21,480.0,1087.66,317.91,757.78,85.29,901.62,924.71,324.84,1042.5,564.16,326.94",[]
69,34970.13,"592.97,836.59,810.71,769.63,1109.76,816.81,366.04,644.72,955.03,980.88,949.87,461.25,842.17,849.28,738.35,842.63,423.68,861.52,596.89,1152.06,756.7,1513.53,491.98,650.91,480.8,476.68,965.84,318.35,870.87,213.76",[]
70,33198.94,"547.12,505.56,1432.08,857.39,628.08,1177.75,470.53,759.88,589.37,486.17,360.56,982.45,147.01,212.88,432.78,540.94,370.41,1048.09,400.14,365.48,267.34,812.59,1147.96,380.39,571.25,805.38,748.5,1042.83,1345.73,695.44",[]
71,35059.62,"623.71,635.38,132.58,555.48,1299.96,891.57,336.43,1346.95,1105.45,727.08,628.11,1019.7,1246.75,1265.5,458.24,1231.32,533.17,646.11,455.12,763.14,788.78,829.75,315.04,518.38,787.78,521.09,518.38,1024.91,470.64,1058.49",[]
72,31506.55,"641.19,1386.76,860.33,459.37,83.5,744.64,499.44,543.01,633.17,138.84,162.31,395.5,313.51,549.95,415.7,443.27,800.11,956.88,934.15,366.04,1231.32,522.79,1077.83,97.79,515.04,756.87,150.97,528.56,889.31,308.37",[]
73,34967.54,"209.27,526.14,748.12,1634.6,576.38,485.72,863.44,1286.83,488.86,1310.24,691.73,547.02,465.02,955.07,706.36,665.99,1207.15,414.38,916.36,573.79,621.59,1362.51,371.78,995.74,633.63,779.41,993.27,227.17,252.95,1134.11",[]
74,33759.62,"544.7,481.09,1049.69,489.47,286.18,145.33,1414.3,536.45,290.61,1267.25,1152.05,1331.16,1596.19,692.6,828.46,100.98,882.23,1660.94,207.06,783.1,311.55,733.89,562.38,206.7,282.67,387.03,733.73,615.77,242.0,610.43",[]
75,33261.61,"203.85,702.74,207.59,196.3,1195.59,505.38,350.69,1153.64,856.47,1077.26,483.1,606.02,460.96,1254.41,420.95,842.63,1007.76,751.99,917.97,1219.65,995.59,827.97,724.07,587.49,638.24,135.48,643.66,808.57,415.81,163.54",[]
